t,ref_x,ref_y,ref_z,sim_x,sim_y,sim_z,ref_vx,ref_vy,ref_vz,sim_vx,sim_vy,sim_vz,ref_thrust,ref_tx,ref_ty,ref_tz,ref_yaw,ref_ox,ref_oy,ref_oz,cmd_thrust,cmd_tx,cmd_ty,cmd_tz
0.019000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000004,-0.000001,-0.000000,-0.000000,-0.000000,-0.000000,0.000419,0.264870,0.000000,-0.000003,-0.000000,-0.000000,0.000283,-0.001691,-0.000000,0.264824,0.000000,-0.000002,-0.000000
0.020000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000005,-0.000001,-0.000000,-0.000000,-0.000000,-0.000000,0.000434,0.264870,0.000001,-0.000003,-0.000000,-0.000000,0.000313,-0.001868,-0.000000,0.264822,0.000000,-0.000002,-0.000000
0.021000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000005,-0.000001,-0.000000,-0.000000,-0.000000,-0.000000,0.000449,0.264870,0.000001,-0.000003,-0.000000,-0.000000,0.000344,-0.002053,-0.000000,0.264820,0.000000,-0.000002,-0.000000
0.022000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000006,-0.000001,-0.000000,-0.000000,-0.000000,-0.000000,0.000463,0.264870,0.000001,-0.000003,-0.000000,-0.000000,0.000376,-0.002246,-0.000000,0.264818,0.000000,-0.000002,-0.000000
0.023000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000006,-0.000001,-0.000000,-0.000000,-0.000000,-0.000000,0.000477,0.264870,0.000001,-0.000003,-0.000000,-0.000000,0.000410,-0.002447,-0.000000,0.264817,0.000000,-0.000003,-0.000000
0.024000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000007,-0.000001,-0.000000,-0.000000,-0.000000,-0.000000,0.000490,0.264869,0.000001,-0.000004,-0.000000,-0.000000,0.000445,-0.002656,-0.000000,0.264815,0.000000,-0.000003,-0.000000
0.025000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000007,-0.000002,-0.000000,-0.000000,-0.000000,-0.000000,0.000503,0.264869,0.000001,-0.000004,-0.000000,-0.000000,0.000482,-0.002873,-0.000000,0.264814,0.000001,-0.000003,-0.000000
0.026000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000008,-0.000002,-0.000000,-0.000000,-0.000000,-0.000000,0.000515,0.264869,0.000001,-0.000004,-0.000000,-0.000000,0.000520,-0.003098,-0.000001,0.264812,0.000001,-0.000003,-0.000000
0.027000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000008,-0.000002,-0.000000,-0.000000,-0.000000,-0.000000,0.000527,0.264869,0.000001,-0.000004,-0.000000,-0.000000,0.000559,-0.003330,-0.000001,0.264811,0.000001,-0.000004,-0.000000
0.028000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000009,-0.000002,-0.000000,-0.000000,-0.000000,-0.000000,0.000538,0.264869,0.000001,-0.000004,-0.000000,-0.000000,0.000599,-0.003571,-0.000001,0.264809,0.000001,-0.000004,-0.000000
0.029000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000009,-0.000003,-0.000000,-0.000000,-0.000000,-0.000000,0.000549,0.264869,0.000001,-0.000004,-0.000000,-0.000000,0.000641,-0.003818,-0.000001,0.264808,0.000001,-0.000004,-0.000000
0.030000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000010,-0.000003,-0.000001,-0.000000,-0.000000,-0.000000,0.000559,0.264869,0.000001,-0.000004,-0.000000,-0.000000,0.000684,-0.004073,-0.000001,0.264807,0.000001,-0.000004,-0.000000
0.031000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000010,-0.000004,-0.000001,-0.000000,-0.000000,-0.000000,0.000569,0.264869,0.000001,-0.000004,-0.000000,-0.000000,0.000728,-0.004336,-0.000001,0.264805,0.000001,-0.000005,-0.000000
0.032000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000011,-0.000004,-0.000001,-0.000000,-0.000000,-0.000000,0.000579,0.264869,0.000001,-0.000005,-0.000000,-0.000000,0.000773,-0.004605,-0.000001,0.264804,0.000001,-0.000005,-0.000000
0.033000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000012,-0.000005,-0.000001,-0.000000,-0.000000,-0.000000,0.000588,0.264869,0.000001,-0.000005,-0.000000,-0.000000,0.000820,-0.004882,-0.000001,0.264803,0.000001,-0.000005,-0.000000
0.034000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000012,-0.000005,-0.000001,-0.000001,-0.000000,-0.000000,0.000597,0.264868,0.000001,-0.000005,-0.000000,-0.000000,0.000868,-0.005166,-0.000002,0.264802,0.000001,-0.000005,-0.000000
0.035000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000013,-0.000006,-0.000001,-0.000001,-0.000000,-0.000000,0.000605,0.264868,0.000001,-0.000005,-0.000000,-0.000000,0.000917,-0.005457,-0.000002,0.264800,0.000001,-0.000006,-0.000000
0.036000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000013,-0.000006,-0.000001,-0.000001,-0.000001,-0.000000,0.000614,0.264868,0.000001,-0.000005,-0.000000,-0.000000,0.000967,-0.005755,-0.000002,0.264799,0.000001,-0.000006,-0.000000
0.037000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000014,-0.000007,-0.000001,-0.000001,-0.000001,-0.000000,0.000621,0.264868,0.000001,-0.000005,-0.000000,-0.000000,0.001019,-0.006060,-0.000002,0.264798,0.000001,-0.000006,-0.000000
0.038000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000015,-0.000008,-0.000001,-0.000001,-0.000001,-0.000000,0.000629,0.264868,0.000001,-0.000005,-0.000000,-0.000000,0.001071,-0.006372,-0.000002,0.264797,0.000001,-0.000006,-0.000000
0.039000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000015,-0.000009,-0.000001,-0.000001,-0.000001,-0.000000,0.000636,0.264868,0.000001,-0.000005,-0.000000,-0.000000,0.001125,-0.006690,-0.000003,0.264796,0.000001,-0.000007,-0.000000
0.040000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000016,-0.000010,-0.000002,-0.000001,-0.000001,-0.000000,0.000643,0.264867,0.000001,-0.000005,-0.000000,-0.000000,0.001180,-0.007015,-0.000003,0.264795,0.000001,-0.000007,-0.000000
0.041000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000016,-0.000011,-0.000002,-0.000001,-0.000001,-0.000000,0.000649,0.264867,0.000001,-0.000006,-0.000000,-0.000000,0.001236,-0.007347,-0.000003,0.264794,0.000001,-0.000007,-0.000000
0.042000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000017,-0.000012,-0.000002,-0.000001,-0.000001,-0.000000,0.000655,0.264867,0.000001,-0.000006,-0.000000,-0.000000,0.001293,-0.007685,-0.000003,0.264793,0.000001,-0.000007,-0.000000
0.043000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000018,-0.000013,-0.000002,-0.000001,-0.000001,-0.000000,0.000661,0.264867,0.000001,-0.000006,-0.000000,-0.000000,0.001351,-0.008029,-0.000004,0.264792,0.000001,-0.000008,-0.000000
0.044000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000018,-0.000014,-0.000002,-0.000001,-0.000002,-0.000000,0.000667,0.264867,0.000001,-0.000006,-0.000000,-0.000000,0.001410,-0.008380,-0.000004,0.264791,0.000001,-0.000008,-0.000000
0.045000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000019,-0.000015,-0.000003,-0.000002,-0.000002,-0.000000,0.000672,0.264866,0.000001,-0.000006,-0.000000,-0.000000,0.001471,-0.008737,-0.000004,0.264790,0.000001,-0.000008,-0.000000
0.046000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000020,-0.000017,-0.000003,-0.000002,-0.000002,-0.000000,0.000677,0.264866,0.000001,-0.000006,-0.000000,-0.000000,0.001532,-0.009101,-0.000005,0.264789,0.000001,-0.000008,-0.000000
0.047000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000021,-0.000018,-0.000003,-0.000002,-0.000002,-0.000000,0.000682,0.264866,0.000001,-0.000006,-0.000000,-0.000000,0.001595,-0.009470,-0.000005,0.264788,0.000001,-0.000009,-0.000000
0.048000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000021,-0.000020,-0.000003,-0.000002,-0.000003,-0.000000,0.000687,0.264866,0.000001,-0.000006,-0.000000,-0.000000,0.001658,-0.009846,-0.000006,0.264787,0.000001,-0.000009,-0.000000
0.049000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000022,-0.000021,-0.000004,-0.000002,-0.000003,-0.000001,0.000691,0.264865,0.000001,-0.000006,-0.000000,-0.000000,0.001723,-0.010227,-0.000006,0.264786,0.000002,-0.000009,-0.000000
0.050000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000023,-0.000023,-0.000004,-0.000002,-0.000003,-0.000001,0.000695,0.264865,0.000001,-0.000006,-0.000000,-0.000000,0.001789,-0.010614,-0.000007,0.264786,0.000002,-0.000009,-0.000000
0.051000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000023,-0.000025,-0.000004,-0.000002,-0.000004,-0.000001,0.000699,0.264865,0.000001,-0.000007,-0.000000,-0.000000,0.001855,-0.011008,-0.000007,0.264785,0.000002,-0.000009,-0.000000
0.052000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000024,-0.000027,-0.000005,-0.000003,-0.000004,-0.000001,0.000702,0.264865,0.000001,-0.000007,-0.000000,-0.000000,0.001923,-0.011406,-0.000008,0.264784,0.000002,-0.000010,-0.000000
0.053000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000025,-0.000029,-0.000005,-0.000003,-0.000005,-0.000001,0.000706,0.264864,0.000001,-0.000007,-0.000000,-0.000000,0.001991,-0.011811,-0.000008,0.264783,0.000002,-0.000010,-0.000000
0.054000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000026,-0.000031,-0.000005,-0.000003,-0.000005,-0.000001,0.000709,0.264864,0.000001,-0.000007,-0.000000,-0.000000,0.002061,-0.012221,-0.000009,0.264782,0.000002,-0.000010,-0.000000
0.055000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000026,-0.000034,-0.000006,-0.000003,-0.000006,-0.000001,0.000712,0.264864,0.000001,-0.000007,-0.000000,-0.000000,0.002131,-0.012637,-0.000010,0.264781,0.000002,-0.000010,-0.000000
0.056000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000027,-0.000036,-0.000006,-0.000004,-0.000006,-0.000001,0.000715,0.264863,0.000001,-0.000007,-0.000000,-0.000000,0.002203,-0.013058,-0.000010,0.264781,0.000002,-0.000011,-0.000000
0.057000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000028,-0.000039,-0.000006,-0.000004,-0.000007,-0.000001,0.000717,0.264863,0.000001,-0.000007,-0.000000,-0.000000,0.002275,-0.013484,-0.000011,0.264780,0.000002,-0.000011,-0.000000
0.058000,-0.000000,-0.000000,1.000000,-0.000000,-0.000000,1.000028,-0.000041,-0.000007,-0.000004,-0.000008,-0.000001,0.000720,0.264863,0.000001,-0.000007,-0.000000,-0.000000,0.002349,-0.013916,-0.000012,0.264779,0.000002,-0.000011,-0.000000
0.059000,-0.000001,-0.000000,1.000000,-0.000000,-0.000000,1.000029,-0.000044,-0.000007,-0.000004,-0.000009,-0.000001,0.000722,0.264862,0.000001,-0.000007,-0.000000,-0.000000,0.002423,-0.014353,-0.000013,0.264778,0.000002,-0.000011,-0.000000
0.060000,-0.000001,-0.000000,1.000000,-0.000000,-0.000000,1.000030,-0.000047,-0.000008,-0.000005,-0.000010,-0.000002,0.000724,0.264862,0.000001,-0.000007,-0.000000,-0.000000,0.002498,-0.014795,-0.000014,0.264777,0.000002,-0.000011,-0.000000
0.061000,-0.000001,-0.000000,1.000000,-0.000000,-0.000000,1.000031,-0.000050,-0.000008,-0.000005,-0.000010,-0.000002,0.000726,0.264861,0.000001,-0.000007,-0.000000,-0.000000,0.002574,-0.015242,-0.000015,0.264777,0.000002,-0.000011,-0.000000
0.062000,-0.000001,-0.000000,1.000000,-0.000000,-0.000000,1.000031,-0.000053,-0.000009,-0.000005,-0.000011,-0.000002,0.000727,0.264861,0.000001,-0.000008,-0.000000,-0.000000,0.002651,-0.015694,-0.000015,0.264776,0.000002,-0.000012,-0.000000
0.063000,-0.000001,-0.000000,1.000000,-0.000000,-0.000000,1.000032,-0.000057,-0.000010,-0.000006,-0.000012,-0.000002,0.000729,0.264861,0.000001,-0.000008,-0.000000,-0.000000,0.002729,-0.016151,-0.000016,0.264775,0.000002,-0.000012,-0.000000
0.064000,-0.000001,-0.000000,1.000000,-0.000000,-0.000000,1.000033,-0.000060,-0.000010,-0.000006,-0.000014,-0.000002,0.000730,0.264860,0.000001,-0.000008,-0.000000,-0.000000,0.002807,-0.016613,-0.000017,0.264774,0.000002,-0.000012,-0.000000
0.065000,-0.000001,-0.000000,1.000000,-0.000000,-0.000000,1.000033,-0.000064,-0.000011,-0.000006,-0.000015,-0.000002,0.000731,0.264860,0.000001,-0.000008,-0.000000,-0.000000,0.002887,-0.017080,-0.000019,0.264774,0.000002,-0.000012,-0.000000
0.066000,-0.000001,-0.000000,1.000000,-0.000000,-0.000000,1.000034,-0.000068,-0.000011,-0.000007,-0.000016,-0.000003,0.000732,0.264859,0.000001,-0.000008,-0.000000,-0.000000,0.002967,-0.017551,-0.000020,0.264773,0.000002,-0.000012,-0.000000
0.067000,-0.000001,-0.000000,1.000000,-0.000000,-0.000000,1.000035,-0.000072,-0.000012,-0.000007,-0.000017,-0.000003,0.000733,0.264859,0.000001,-0.000008,-0.000000,-0.000000,0.003048,-0.018027,-0.000021,0.264772,0.000002,-0.000012,-0.000000
0.068000,-0.000001,-0.000000,1.000000,-0.000000,-0.000000,1.000036,-0.000076,-0.000013,-0.000008,-0.000019,-0.000003,0.000734,0.264858,0.000001,-0.000008,-0.000000,-0.000000,0.003130,-0.018508,-0.000022,0.264771,0.000002,-0.000013,-0.000000
0.069000,-0.000001,-0.000000,1.000000,-0.000000,-0.000000,1.000036,-0.000081,-0.000014,-0.000008,-0.000020,-0.000003,0.000735,0.264858,0.000001,-0.000008,-0.000000,-0.000000,0.003213,-0.018993,-0.000023,0.264771,0.000002,-0.000013,-0.000000
0.070000,-0.000001,-0.000000,1.000000,-0.000000,-0.000000,1.000037,-0.000086,-0.000014,-0.000009,-0.000022,-0.000004,0.000735,0.264857,0.000001,-0.000008,-0.000000,-0.000000,0.003296,-0.019483,-0.000025,0.264770,0.000002,-0.000013,-0.000000
0.071000,-0.000001,-0.000000,1.000000,-0.000000,-0.000000,1.000038,-0.000090,-0.000015,-0.000009,-0.000024,-0.000004,0.000735,0.264857,0.000001,-0.000008,-0.000000,-0.000000,0.003381,-0.019977,-0.000026,0.264769,0.000002,-0.000013,-0.000000
0.072000,-0.000001,-0.000000,1.000000,-0.000000,-0.000000,1.000038,-0.000095,-0.000016,-0.000010,-0.000026,-0.000004,0.000736,0.264856,0.000001,-0.000008,-0.000000,-0.000000,0.003466,-0.020475,-0.000027,0.264768,0.000002,-0.000013,-0.000000
0.073000,-0.000002,-0.000000,1.000000,-0.000000,-0.000000,1.000039,-0.000101,-0.000017,-0.000010,-0.000028,-0.000005,0.000736,0.264856,0.000001,-0.000008,-0.000000,-0.000000,0.003551,-0.020978,-0.000029,0.264768,0.000002,-0.000013,-0.000000
0.074000,-0.000002,-0.000000,1.000000,-0.000000,-0.000000,1.000040,-0.000106,-0.000018,-0.000011,-0.000030,-0.000005,0.000736,0.264855,0.000001,-0.000008,-0.000000,-0.000000,0.003638,-0.021484,-0.000030,0.264767,0.000002,-0.000013,-0.000000
0.075000,-0.000002,-0.000000,1.000000,-0.000000,-0.000000,1.000041,-0.000112,-0.000019,-0.000011,-0.000032,-0.000005,0.000735,0.264855,0.000001,-0.000008,-0.000000,-0.000001,0.003725,-0.021995,-0.000032,0.264766,0.000002,-0.000013,-0.000000
0.076000,-0.000002,-0.000000,1.000000,-0.000000,-0.000000,1.000041,-0.000118,-0.000020,-0.000012,-0.000034,-0.000006,0.000735,0.264854,0.000001,-0.000009,-0.000000,-0.000001,0.003813,-0.022510,-0.000034,0.264765,0.000002,-0.000013,-0.000000
0.077000,-0.000002,-0.000000,1.000000,-0.000000,-0.000000,1.000042,-0.000124,-0.000021,-0.000012,-0.000037,-0.000006,0.000735,0.264853,0.000001,-0.000009,-0.000000,-0.000001,0.003902,-0.023029,-0.000035,0.264765,0.000002,-0.000014,-0.000000
0.078000,-0.000002,-0.000000,1.000000,-0.000000,-0.000000,1.000043,-0.000130,-0.000022,-0.000013,-0.000039,-0.000007,0.000734,0.264853,0.000001,-0.000009,-0.000000,-0.000001,0.003991,-0.023551,-0.000037,0.264764,0.000002,-0.000014,-0.000000
0.079000,-0.000002,-0.000000,1.000000,-0.000001,-0.000000,1.000043,-0.000136,-0.000023,-0.000014,-0.000042,-0.000007,0.000733,0.264852,0.000001,-0.000009,-0.000000,-0.000001,0.004081,-0.024078,-0.000039,0.264763,0.000002,-0.000014,-0.000000
0.080000,-0.000002,-0.000000,1.000000,-0.000001,-0.000000,1.000044,-0.000143,-0.000024,-0.000014,-0.000045,-0.000008,0.000733,0.264851,0.000002,-0.000009,-0.000000,-0.000001,0.004172,-0.024608,-0.000041,0.264762,0.000002,-0.000014,-0.000000
0.081000,-0.000002,-0.000000,1.000000,-0.000001,-0.000000,1.000045,-0.000150,-0.000025,-0.000015,-0.000048,-0.000008,0.000732,0.264851,0.000002,-0.000009,-0.000000,-0.000001,0.004264,-0.025142,-0.000043,0.264762,0.000002,-0.000014,-0.000000
0.082000,-0.000003,-0.000000,1.000000,-0.000001,-0.000000,1.000046,-0.000157,-0.000027,-0.000016,-0.000051,-0.000009,0.000731,0.264850,0.000002,-0.000009,-0.000000,-0.000001,0.004356,-0.025679,-0.000045,0.264761,0.000002,-0.000014,-0.000000
0.083000,-0.000003,-0.000000,1.000000,-0.000001,-0.000000,1.000046,-0.000165,-0.000028,-0.000016,-0.000055,-0.000009,0.000730,0.264849,0.000002,-0.000009,-0.000000,-0.000001,0.004449,-0.026220,-0.000047,0.264760,0.000002,-0.000014,-0.000000
0.084000,-0.000003,-0.000001,1.000000,-0.000001,-0.000000,1.000047,-0.000173,-0.000029,-0.000017,-0.000058,-0.000010,0.000729,0.264849,0.000002,-0.000009,-0.000000,-0.000001,0.004542,-0.026765,-0.000049,0.264759,0.000002,-0.000014,-0.000000
0.085000,-0.000003,-0.000001,1.000000,-0.000001,-0.000000,1.000048,-0.000181,-0.000030,-0.000018,-0.000062,-0.000010,0.000727,0.264848,0.000002,-0.000009,-0.000000,-0.000001,0.004636,-0.027313,-0.000051,0.264758,0.000002,-0.000014,-0.000000
0.086000,-0.000003,-0.000001,1.000000,-0.000001,-0.000000,1.000048,-0.000189,-0.000032,-0.000019,-0.000066,-0.000011,0.000726,0.264847,0.000002,-0.000009,-0.000000,-0.000001,0.004731,-0.027865,-0.000054,0.264758,0.000002,-0.000014,-0.000000
0.087000,-0.000004,-0.000001,1.000000,-0.000001,-0.000000,1.000049,-0.000198,-0.000033,-0.000020,-0.000070,-0.000012,0.000725,0.264847,0.000002,-0.000009,-0.000000,-0.000001,0.004826,-0.028419,-0.000056,0.264757,0.000002,-0.000014,-0.000000
0.088000,-0.000004,-0.000001,1.000000,-0.000001,-0.000000,1.000050,-0.000206,-0.000035,-0.000021,-0.000074,-0.000013,0.000723,0.264846,0.000002,-0.000009,-0.000000,-0.000001,0.004922,-0.028977,-0.000059,0.264756,0.000002,-0.000014,-0.000000
0.089000,-0.000004,-0.000001,1.000000,-0.000001,-0.000000,1.000051,-0.000216,-0.000036,-0.000022,-0.000079,-0.000013,0.000722,0.264845,0.000002,-0.000009,-0.000000,-0.000001,0.005018,-0.029538,-0.000061,0.264755,0.000002,-0.000014,-0.000000
0.090000,-0.000004,-0.000001,1.000000,-0.000001,-0.000000,1.000051,-0.000225,-0.000038,-0.000022,-0.000083,-0.000014,0.000720,0.264844,0.000002,-0.000009,-0.000000,-0.000001,0.005115,-0.030103,-0.000064,0.264754,0.000002,-0.000014,-0.000000
0.091000,-0.000004,-0.000001,1.000000,-0.000001,-0.000000,1.000052,-0.000235,-0.000040,-0.000023,-0.000088,-0.000015,0.000718,0.264844,0.000002,-0.000009,-0.000000,-0.000001,0.005212,-0.030670,-0.000067,0.264754,0.000002,-0.000014,-0.000000
0.092000,-0.000005,-0.000001,1.000000,-0.000001,-0.000000,1.000053,-0.000245,-0.000041,-0.000024,-0.000093,-0.000016,0.000716,0.264843,0.000002,-0.000009,-0.000000,-0.000001,0.005311,-0.031240,-0.000069,0.264753,0.000002,-0.000014,-0.000000
0.093000,-0.000005,-0.000001,1.000000,-0.000001,-0.000000,1.000053,-0.000255,-0.000043,-0.000026,-0.000099,-0.000017,0.000714,0.264842,0.000002,-0.000010,-0.000000,-0.000001,0.005409,-0.031813,-0.000072,0.264752,0.000002,-0.000014,-0.000000
0.094000,-0.000005,-0.000001,0.999999,-0.000002,-0.000000,1.000054,-0.000266,-0.000045,-0.000027,-0.000104,-0.000018,0.000712,0.264841,0.000002,-0.000010,-0.000000,-0.000002,0.005508,-0.032389,-0.000075,0.264751,0.000002,-0.000014,-0.000000
0.095000,-0.000005,-0.000001,0.999999,-0.000002,-0.000000,1.000055,-0.000277,-0.000047,-0.000028,-0.000110,-0.000019,0.000710,0.264840,0.000002,-0.000010,-0.000000,-0.000002,0.005608,-0.032968,-0.000078,0.264750,0.000002,-0.000014,-0.000000
0.096000,-0.000006,-0.000001,0.999999,-0.000002,-0.000000,1.000056,-0.000288,-0.000049,-0.000029,-0.000116,-0.000020,0.000708,0.264839,0.000002,-0.000010,-0.000000,-0.000002,0.005708,-0.033550,-0.000081,0.264749,0.000002,-0.000014,-0.000000
