a_hat_res_rms,a_hat_vs_a_res_rmse,a_res_rms,a_res_z_mean,a_res_z_rms,cmd_logged,controller,dz_cmd_m,dz_err_mean_m,dz_err_rms_m,dz_mean_m,e_R_peak,e_R_rmse,effort_proxy,fs_hz,gyro_band_frac,gyro_x_band_pow,gyro_x_dom_hz,gyro_y_band_pow,gyro_y_dom_hz,gyro_z_band_pow,gyro_z_dom_hz,min_dz_m,min_sep_m,min_sep_vs_cmd_m,motor_mean_ratio,motor_rms_ratio,motor_sat_frac,motor_spread_mean,n_raw,n_robots,n_samples,nan_fraction,notes,phase,phase_t_hi,phase_t_lo,pos_err_valid,pos_peak_m,pos_peak_z,pos_rmse_m,pos_rmse_x,pos_rmse_y,pos_rmse_z,rate_hz_est,run,scenario,spectrum_ok,study_controller,t_below_min_safe_s,t_end,t_start,tau_peak,tau_rms,vehicle_id
0.0,1.4139188228395632,1.4139188228395632,-0.7068935293333334,1.350920742779427,1,geometric,,,,,0.637165323523652,0.23927407411890103,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach1,5.87937937937938,2.8793793793793796,1,0.2322832279976322,0.20506500000000005,0.10767698339205396,0.040571183796359704,0.008740896124463823,0.09935747849415263,499.99999999999994,A3_2026-09-21_13-02-56.meta,A3,0,geometric,,5.878,2.88,nan,nan,cf5
0.0,1.3745277462057905,1.3745277462057905,-0.6537856666666667,1.3147121880448287,1,geometric,,,,,0.6733210472382398,0.24829353643012808,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach2,14.638138138138139,11.638138138138139,1,0.2253530593113836,0.223823,0.10902755815480171,0.03526950987828817,0.008274175740781273,0.1028329136315541,500.0000000000001,A3_2026-09-21_13-02-56.meta,A3,0,geometric,,14.638,11.64,nan,nan,cf5
0.0,1.317997288503132,1.317997288503132,-0.6938979093333334,1.2668572396955304,1,geometric,,,,,0.6173815891934258,0.2649386755245233,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach3,23.36186186186186,20.36186186186186,1,0.23413164897979935,0.20745999999999998,0.11065483051636744,0.03887166926014369,0.021849748272493516,0.10127227333265837,499.99999999999983,A3_2026-09-21_13-02-56.meta,A3,0,geometric,,23.36,20.362,nan,nan,cf5
0.0,1.3197704184209458,1.3197704184209458,-0.6344403140000001,1.262786656144586,1,geometric,,,,,0.6180828048959136,0.25815027622287373,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach4,32.12062062062062,29.12062062062062,1,0.21137578217714534,0.20131200000000005,0.10491197103389426,0.03267533513186972,0.020632014549901163,0.09753545055952392,500.0000000000004,A3_2026-09-21_13-02-56.meta,A3,0,geometric,,32.12,29.122,nan,nan,cf5
0.0,0.0,0.0,0.0,0.0,1,geometric,,,,,0.010513315414273465,0.010513315414273467,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,17501,2,17501,0.0,,scenario,35.0,0.0,1,0.14593404588032236,0.14511600000000002,0.13741262762691117,0.015343164635043713,0.011279480486980251,0.1360867034293135,500.0,A3_2026-09-21_13-02-56.meta,A3,0,geometric,,35.0,0.0,nan,nan,cf_second
0.0,0.0,0.0,0.0,0.0,1,geometric,,,,,0.010513315414273465,0.010513315414273465,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,397,2,397,0.0,,land,35.792,35.0,1,0.14453481568466464,0.14302799999999993,0.1439405606464579,0.01905069190099932,0.007640488786341261,0.1424695724301004,499.999999999999,A3_2026-09-21_13-02-56.meta,A3,0,geometric,,35.792,35.0,nan,nan,cf_second
0.0,0.0,0.0,0.0,0.0,1,geometric,,,,,0.010513315414273465,0.010513315414273467,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach1,5.87937937937938,2.8793793793793796,1,0.1439634244764969,0.13912900000000006,0.1388737938036931,0.02337089337778939,0.009432701919315944,0.13656777102470408,499.99999999999994,A3_2026-09-21_13-02-56.meta,A3,0,geometric,,5.878,2.88,nan,nan,cf_second
0.0,0.0,0.0,0.0,0.0,1,geometric,,,,,0.010513315414273465,0.010513315414273467,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach2,14.638138138138139,11.638138138138139,1,0.14325127184775696,0.1431309999999999,0.14035744086234497,0.010770657806373759,0.005943304681684537,0.13981731389676078,500.0000000000001,A3_2026-09-21_13-02-56.meta,A3,0,geometric,,14.638,11.64,nan,nan,cf_second
0.0,0.0,0.0,0.0,0.0,1,geometric,,,,,0.010513315414273465,0.010513315414273467,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach3,23.36186186186186,20.36186186186186,1,0.1380752847869596,0.13708999999999993,0.13530405868943968,0.013220648904951678,0.005568247925335222,0.134541433600989,499.99999999999983,A3_2026-09-21_13-02-56.meta,A3,0,geometric,,23.36,20.362,nan,nan,cf_second
0.0,0.0,0.0,0.0,0.0,1,geometric,,,,,0.010513315414273465,0.010513315414273467,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach4,32.12062062062062,29.12062062062062,1,0.13892045623665364,0.136042,0.13383606925667685,0.014207460167531704,0.02213660026770145,0.13122580705887849,500.0000000000004,A3_2026-09-21_13-02-56.meta,A3,0,geometric,,32.12,29.122,nan,nan,cf_second
,,,,,,geometric,0.25,0.09116870855450634,0.10082667492438603,0.15883129144549366,,,,,,,,,,,,0.13290000000000002,0.1549646170969361,-0.0950353829030639,,,,,,2,,,time offset between the two logs' own t[0]: +0.0000 s,,,,,,,,,,,,A3_2026-09-21_13-02-56.meta,A3,,geometric,0.0,,,,,__formation__
0.0,0.7917632625951725,0.7917632625951725,-0.22245671174173887,0.7403679581921004,1,geometric,,,,,0.6772249076296589,0.1799778733382414,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,10501,2,10501,0.0,,scenario,21.0,0.0,1,0.27857696500069784,0.15674600000000005,0.06985989216889837,0.04532487807485348,0.009913199875155565,0.05222823402705659,500.0,A3_2026-09-21_13-04-34.meta,A3,0,geometric,,21.0,0.0,nan,nan,cf5
0.0,0.13755859460244568,0.13755859460244568,0.007906,0.02904856519692496,1,geometric,,,,,0.04431519096201663,0.04420136594608814,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,2,2,2,0.0,,land,21.002,21.0,1,0.030097069707863574,0.026959999999999984,0.030035327083286448,0.012617075433712868,0.004136718324952764,0.026941006699824705,500.0000000002771,A3_2026-09-21_13-04-34.meta,A3,0,geometric,,21.002,21.0,nan,nan,cf5
0.0,1.1454749329494929,1.1454749329494929,-0.5059811620000001,1.0790622379749146,1,geometric,,,,,0.6519557122849681,0.25363210485784193,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach1,4.1276276276276285,1.127627627627628,1,0.2336219892839713,0.13577700000000004,0.09846937160319784,0.07139215914082817,0.011877742849997496,0.06677047238060149,499.99999999999994,A3_2026-09-21_13-04-34.meta,A3,0,geometric,,4.126,1.128,nan,nan,cf5
0.0,0.7959125067065466,0.7959125067065466,-0.23203699799999997,0.737096465671101,1,geometric,,,,,0.5608484560458378,0.18126260659228458,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach2,9.382882882882884,6.382882882882884,1,0.13096362101744136,0.11827600000000005,0.06088420976852154,0.026864448159727137,0.011023898957386478,0.05351319534458767,500.0000000000001,A3_2026-09-21_13-04-34.meta,A3,0,geometric,,9.382,6.384,nan,nan,cf5
0.0,1.3152723299635658,1.3152723299635658,-0.605873538,1.2471763124834059,1,geometric,,,,,0.6772249076296589,0.2739343886032347,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach3,14.617117117117118,11.617117117117118,1,0.27857696500069784,0.15674600000000005,0.11295699173654546,0.0819617713537964,0.012068579523843447,0.0767847602522445,500.0000000000001,A3_2026-09-21_13-04-34.meta,A3,0,geometric,,14.616,11.618,nan,nan,cf5
0.0,0.8008181071682866,0.8008181071682866,-0.2761129213333333,0.7434491975248799,1,geometric,,,,,0.5659542235066366,0.21091333625070274,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach4,19.872372372372375,16.872372372372375,1,0.157022635110356,0.12268900000000005,0.06862992562065036,0.037492208389690786,0.010851672642439353,0.05645035165188374,499.99999999999983,A3_2026-09-21_13-04-34.meta,A3,0,geometric,,19.872,16.874,nan,nan,cf5
0.0,0.0,0.0,0.0,0.0,1,geometric,,,,,0.010174521954372108,0.01017452195437211,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,10501,2,10501,0.0,,scenario,21.0,0.0,1,0.14714391775061586,0.146185,0.13926014857218458,0.021799947505947583,0.010625327435702568,0.13713224889123987,500.0,A3_2026-09-21_13-04-34.meta,A3,0,geometric,,21.0,0.0,nan,nan,cf_second
0.0,0.0,0.0,0.0,0.0,1,geometric,,,,,0.010174521954372108,0.010174521954372108,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,2,2,2,0.0,,land,21.002,21.0,1,0.1328161899242708,0.1311119999999999,0.1328161899242708,0.020699,0.004619,0.1311119999999999,500.0000000002771,A3_2026-09-21_13-04-34.meta,A3,0,geometric,,21.002,21.0,nan,nan,cf_second
0.0,0.0,0.0,0.0,0.0,1,geometric,,,,,0.010174521954372108,0.010174521954372108,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach1,4.1276276276276285,1.127627627627628,1,0.14714391775061586,0.146185,0.14516626757033008,0.013792489537111614,0.010223605159042479,0.14414746050562713,499.99999999999994,A3_2026-09-21_13-04-34.meta,A3,0,geometric,,4.126,1.128,nan,nan,cf_second
0.0,0.0,0.0,0.0,0.0,1,geometric,,,,,0.010174521954372108,0.010174521954372108,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach2,9.382882882882884,6.382882882882884,1,0.144962845864035,0.1421539999999999,0.14146093571070426,0.021035028573960467,0.01393131324178258,0.13919282458661436,500.0000000000001,A3_2026-09-21_13-04-34.meta,A3,0,geometric,,9.382,6.384,nan,nan,cf_second
0.0,0.0,0.0,0.0,0.0,1,geometric,,,,,0.010174521954372108,0.010174521954372108,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach3,14.617117117117118,11.617117117117118,1,0.13888965526993,0.1371070000000001,0.13633501692381894,0.02052588840240539,0.008532421960147073,0.13451067809064082,500.0000000000001,A3_2026-09-21_13-04-34.meta,A3,0,geometric,,14.616,11.618,nan,nan,cf_second
0.0,0.0,0.0,0.0,0.0,1,geometric,,,,,0.010174521954372108,0.010174521954372108,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,1500,2,1500,0.0,,approach4,19.872372372372375,16.872372372372375,1,0.1431914185557222,0.13907500000000006,0.13919398546180553,0.028289042040538125,0.008901673784332173,0.13599799959193273,499.99999999999983,A3_2026-09-21_13-04-34.meta,A3,0,geometric,,19.872,16.874,nan,nan,cf_second
,,,,,,geometric,0.25,0.09362014282993716,0.0978110487193192,0.15637985717006286,,,,,,,,,,,,0.13282300000000002,0.15061787874618332,-0.09938212125381668,,,,,,2,,,time offset between the two logs' own t[0]: +0.0000 s,,,,,,,,,,,,A3_2026-09-21_13-04-34.meta,A3,,geometric,0.0,,,,,__formation__
0.0,0.0,0.0,0.0,0.0,1,geometric,,,,,0.009614062252762876,0.009614062252762876,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,7501,2,7501,0.0,,scenario,15.0,0.0,1,0.15712626706251248,0.15605599999999997,0.1507244854277634,0.0070572721306661045,0.016466529353493815,0.14965600164573523,500.0,A1_2026-09-21_13-25-10.meta,A1,0,geometric,,15.0,0.0,nan,nan,cf5
0.0,0.0,0.0,0.0,0.0,1,geometric,,,,,0.009614062252762876,0.009614062252762876,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,554,2,554,0.0,,land,16.106,15.0,1,0.1534441842821029,0.15108299999999986,0.1519508899916618,0.016494716988061528,0.015379243989765912,0.1502680143445208,499.99999999999926,A1_2026-09-21_13-25-10.meta,A1,0,geometric,,16.106,15.0,nan,nan,cf5
0.0,0.0,0.0,0.0,0.0,1,geometric,,,,,0.009614062252762876,0.009614062252762878,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,751,2,751,0.0,,approach1,1.5,0.0,1,0.15712626706251248,0.15605599999999997,0.1546468195857559,0.0012921006972050242,0.017549325913814875,0.15364241095396908,500.0,A1_2026-09-21_13-25-10.meta,A1,0,geometric,,1.5,0.0,nan,nan,cf5
0.0,0.0,0.0,0.0,0.0,1,geometric,,,,,0.010255440946151462,0.01025544094615146,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,7501,2,7501,0.0,,scenario,15.0,0.0,1,0.13721251938872056,0.13709400000000005,0.13286502484382773,0.0044632495070869235,0.008616759834067267,0.13251017198898526,500.0,A1_2026-09-21_13-25-10.meta,A1,0,geometric,,15.0,0.0,nan,nan,cf_second
0.0,0.0,0.0,0.0,0.0,1,geometric,,,,,0.010255440946151462,0.010255440946151462,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,554,2,554,0.0,,land,16.106,15.0,1,0.13330372336135252,0.1330659999999999,0.13310758990846489,0.0022250979838888303,0.0073869768700042865,0.13288382897450005,499.99999999999926,A1_2026-09-21_13-25-10.meta,A1,0,geometric,,16.106,15.0,nan,nan,cf_second
0.0,0.0,0.0,0.0,0.0,1,geometric,,,,,0.010255440946151462,0.010255440946151462,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,751,2,751,0.0,,approach1,1.5,0.0,1,0.13459166829339766,0.13402899999999995,0.13339990626368936,0.00305802448654676,0.010305419529181563,0.13296609269181506,500.0,A1_2026-09-21_13-25-10.meta,A1,0,geometric,,1.5,0.0,nan,nan,cf_second
,,,,,,geometric,0.2,-0.017155861435311635,0.017407250371023933,0.21715586143531165,,,,,,,,,,,,0.2099359999999999,0.2102789220749431,0.010278922074943075,,,,,,2,,,time offset between the two logs' own t[0]: +0.0000 s,,,,,,,,,,,,A1_2026-09-21_13-25-10.meta,A1,,geometric,0.0,,,,,__formation__
