a_hat_res_rms,a_hat_vs_a_res_rmse,a_res_rms,a_res_z_mean,a_res_z_rms,cmd_logged,controller,dz_cmd_m,dz_err_mean_m,dz_err_rms_m,dz_mean_m,e_R_peak,e_R_rmse,effort_proxy,fs_hz,gyro_band_frac,gyro_x_band_pow,gyro_x_dom_hz,gyro_y_band_pow,gyro_y_dom_hz,gyro_z_band_pow,gyro_z_dom_hz,min_dz_m,min_sep_m,min_sep_vs_cmd_m,motor_mean_ratio,motor_rms_ratio,motor_sat_frac,motor_spread_mean,n_raw,n_robots,n_samples,nan_fraction,notes,phase,phase_t_hi,phase_t_lo,pos_err_valid,pos_peak_m,pos_peak_z,pos_rmse_m,pos_rmse_x,pos_rmse_y,pos_rmse_z,rate_hz_est,run,scenario,spectrum_ok,study_controller,t_below_min_safe_s,t_end,t_start,tau_peak,tau_rms,vehicle_id
0.0,1.156439639737868,1.156439639737868,-0.531025899062049,1.0933173731400592,1,geometric,,,,,0.6323425634108462,0.2329963250868247,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,13860,2,13860,0.0,,scenario,27.7196827367125,0.0,1,0.2176330310798432,0.20218000000000003,0.09458083211742652,0.030665601295037724,0.02757256519132898,0.08511702738000496,500.0,A2_2026-09-23_19-27-03.meta,A2,0,geometric,,27.718,0.0,nan,nan,cf5
0.0,0.16276057174266031,0.16276057174266031,0.013631076744186043,0.07274494516061532,1,geometric,,,,,0.050580671703724926,0.04082689472926987,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,430,2,430,0.0,,land,28.578,27.7196827367125,1,0.0211062683816918,0.020066000000000028,0.020689405667838133,0.005378630485974261,0.002178894467384779,0.019858858473832803,499.99999999999966,A2_2026-09-23_19-27-03.meta,A2,0,geometric,,28.578,27.72,nan,nan,cf5
0.0,1.7965987354194362,1.7965987354194362,-1.4924616657789616,1.6961063777366017,1,geometric,,,,,0.6323425634108462,0.4801302432468725,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,751,2,751,0.0,,approach1,1.5,0.0,1,0.2176330310798432,0.20218000000000003,0.18731606281832228,0.052693469572922313,0.0419375393819521,0.1747911566547701,500.0,A2_2026-09-23_19-27-03.meta,A2,0,geometric,,1.5,0.0,nan,nan,cf5
0.0,0.0,0.0,0.0,0.0,1,geometric,,,,,0.01535944959951365,0.01535944959951365,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,13860,2,13860,0.0,,scenario,27.7196827367125,0.0,1,0.49860151814750836,0.4897910000000001,0.2877103466183006,0.026834897446648645,0.024192134571940888,0.28543278097496727,500.0,A2_2026-09-23_19-27-03.meta,A2,0,geometric,,27.718,0.0,nan,nan,cf_second
0.0,0.0,0.0,0.0,0.0,1,geometric,,,,,0.01535944959951365,0.01535944959951365,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,430,2,430,0.0,,land,28.578,27.7196827367125,1,0.32195387064919717,0.321446,0.32117583647873327,0.014295040900158724,0.010979059759272394,0.3206696586680428,499.99999999999966,A2_2026-09-23_19-27-03.meta,A2,0,geometric,,28.578,27.72,nan,nan,cf_second
0.0,0.0,0.0,0.0,0.0,1,geometric,,,,,0.01535944959951365,0.015359449599513648,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,751,2,751,0.0,,approach1,1.5,0.0,1,0.08506020024664888,0.08218600000000009,0.08371759561808523,0.022886378375672735,0.002496223954954552,0.0804898649948271,500.0,A2_2026-09-23_19-27-03.meta,A2,0,geometric,,1.5,0.0,nan,nan,cf_second
,,,,,,geometric,0.3,0.20485414849545136,0.2619535035810638,0.09514585150454864,,,,,,,,,,,,0.0,0.0024663142541047536,-0.2975336857458952,,,,,,2,,,time offset between the two logs' own t[0]: +0.0000 s,,,,,,,,,,,,A2_2026-09-23_19-27-03.meta,A2,,geometric,21.14399999999767,,,,,__formation__
